光纤位置,mean_angle,std_angle,skew_angle,kurt_angle,range_angle,q25_angle,q50_angle,q75_angle,max_angle,min_angle,angle_change_rate,neg_value_ratio,neg_value_mean,pos_value_mean,pos_neg_contrast,dominant_freq,spectral_centroid,spectral_bandwidth,wavelet_energy_low,wavelet_energy_high,wavelet_energy_ratio,angle_gradient,failure_angle_est,failure_span,failure_start_angle,failure_end_angle,failure_intensity,circular_correlation,small_window_std,sequence_autocorr,residual_std,attention_weight
190.3218,80.42351777777779,40.92354446962132,0.3126002401036758,-1.329586041976936,122.54666000000002,41.904822,69.556582,118.45196,150.94399,28.39733,-2.25136575,0.0,0.0,80.42351777777779,80.42351777777779,0.0,0.12359692359914576,0.14703899555849168,104.66273832902948,12.904320357414456,0.8902386391079169,-11.25682875,,0.0,,,0.0,0.0,1.4996371705768554,0.4245621450060594,22.403322334564727,1.0
190.61068,69.53190888888889,52.99520301253969,-0.1264784706566033,-1.1477662089481346,170.174216,41.040372000000005,49.988986,118.17777,148.40769,-21.766526,-3.4986074,0.1111111111111111,-21.766526,80.94421325,102.71073925,0.0,0.11468307818891786,0.13841350165012492,166.84476111449436,7.515737997864341,0.9568954090162541,-17.493037,348.75,22.5,337.5,360.0,21.766526,0.0,1.3417813738857272,0.7050316807753708,18.305888587169672,1.0
190.89956,66.27001066666666,52.04583633617555,-0.1503798847468766,-1.0289779063075868,171.1476,37.77745800000001,49.988986,104.193352,145.93994,-25.207659999999997,-3.59834525,0.1111111111111111,-25.207659999999997,77.7047195,102.91237949999999,0.0,0.1000033100925916,0.12596726104299813,192.39490102792692,3.106471519347555,0.9841102316624668,-17.99172625,348.75,22.5,337.5,360.0,25.207659999999997,0.0,1.2668674134516573,0.7913463603210296,14.836506667147864,1.0
191.18845,109.17117777777779,17.509755669891693,0.4202680420120903,-0.7303920517497264,59.874549999999985,98.71839399999999,100.958354,120.57695600000002,142.99235,83.1178,-0.8936362499999998,0.0,0.0,109.17117777777779,109.17117777777779,0.0,0.11992239598284728,0.1334796606927803,18.98052808796928,0.9673684614274267,0.9515052397064977,-4.468181249999999,,0.0,,,0.0,0.0,0.7618722158290789,0.43277106908259155,8.138248647458873,1.0
191.47733,129.38012044444446,6.118322037307127,-0.10714505557334066,-0.8821379934949212,20.701669999999993,124.84067599999999,131.160854,133.326994,139.63347,118.9318,0.4006663000000007,0.0,0.0,129.38012044444446,129.38012044444446,0.4444444444444444,0.248676104489868,0.16861747187736348,1.791421091094402,0.3779973320913031,0.8257609836193771,2.0033315000000034,,0.0,,,0.0,0.0,0.6130737075230511,-0.7303785579012939,6.03378300074884,1.0
191.76621,128.02285733333332,5.571216285963502,-0.20507063968278022,-1.1992886268605891,17.411330000000007,123.49712399999999,129.98181800000003,132.106828,136.34313,118.9318,0.3705049500000005,0.0,0.0,128.02285733333332,128.02285733333332,0.4444444444444444,0.2850379271436858,0.15138919293795694,1.1983782462369728,0.26082827933254743,0.8212533491015791,1.8525247500000024,,0.0,,,0.0,0.0,0.5251575178209716,-0.7313662539401969,5.470210920879094,1.0
192.0551,126.13548688888886,5.356900692827368,-0.3002020401326035,-1.4128428008863085,14.50488199999998,121.72857199999999,128.076168,130.818118,132.77861,118.273728,0.34651305000000043,0.0,0.0,126.13548688888886,126.13548688888886,0.4444444444444444,0.30439569852109694,0.13665600129878724,0.9639224658672564,0.18211344045733813,0.8410927270808678,1.7325652500000022,,0.0,,,0.0,0.0,0.44860029496431314,-0.6627850070326438,5.232685155144722,1.0
192.34398,124.87723733333334,4.985782678862231,-0.3380514476305404,-1.4167185424111435,13.942787999999979,120.631798,127.089068,129.41972800000002,131.106024,117.16323600000001,0.3283478499999998,0.0,0.0,124.87723733333334,124.87723733333334,0.0,0.23996492383795673,0.1686587639319303,1.0584878605186587,0.11699678073876477,0.9004693241217856,1.6417392499999988,,0.0,,,0.0,0.0,0.3852987838288868,-0.5044660596068998,4.837749859312688,1.0
192.63286,123.71648155555555,4.580872736952374,-0.33099524140389697,-1.3837899179224271,13.339561999999972,119.57615000000001,125.88261800000001,127.50037,129.78989199999998,116.45033000000001,0.3022995499999997,0.0,0.0,123.71648155555555,123.71648155555555,0.0,0.19497609448982256,0.17488738041998983,1.3150108433334704,0.08922323974556418,0.936461277422086,1.5114977499999984,,0.0,,,0.0,0.0,0.3287483440899326,-0.2923083404075403,4.422977965677393,1.0
192.92175,121.46199377777778,4.624594311854287,-0.3769492234133354,-1.2156646090855034,13.764563999999993,117.56081,123.79874599999998,124.48423,126.99311,113.22854600000001,0.23512185000000016,0.0,0.0,121.46199377777778,121.46199377777778,0.0,0.1388815070302684,0.16885903129972915,2.1180682208681443,0.04843857729794769,0.9776420838205012,1.1756092500000008,,0.0,,,0.0,0.0,0.2507564356096746,-0.001795011648031557,4.576117280146748,1.0
193.21063,120.14890622222222,4.472479983721132,-0.38474468102105147,-0.9834310647171436,13.791985999999994,117.76646,121.19389,122.893896,125.786652,111.99466600000001,0.2005048000000002,0.0,0.0,120.14890622222222,120.14890622222222,0.0,0.10424191918910033,0.15203794379677893,2.9550202468489504,0.026275693402730407,0.9911864860019127,1.002524000000001,,0.0,,,0.0,0.0,0.15900304537284857,0.5128196958094815,4.415045464694893,1.0
193.49951,117.29880666666665,4.1151542045770295,0.1280512062319169,-0.9579085102192053,13.298439999999985,113.42048599999998,117.83501,118.72614,124.23745799999999,110.939018,-0.019193699999999935,0.0,0.0,117.29880666666665,117.29880666666665,0.0,0.05745113666515856,0.12104887450154528,4.57386955448811,0.06655091426558149,0.9856584301331596,-0.09596849999999968,,0.0,,,0.0,0.0,0.10716012756273659,-0.05381784794696922,3.8355996130345695,1.0
193.7884,58.61919355555555,40.48787255923356,0.11882004719541168,-1.1942753962929917,124.94122,33.57967799999999,37.861675999999996,87.746752,117.83501,-7.106210000000003,-3.1235305,0.1111111111111111,-7.106210000000003,66.834869,73.941079,0.0,0.08684512165243272,0.13154553887293738,228.961615856136,2.9616925964003107,0.9872298622494637,-15.617652499999998,348.75,22.5,337.5,360.0,7.106210000000003,0.0,1.0524588972147932,0.7745418161853329,10.014475847139906,1.0
194.07728,42.406199111111114,50.14544781600375,0.1664345401179819,-1.124202310071013,157.037048,11.874253999999999,16.618582,76.775078,118.24631,-38.790738,-3.9259262,0.1111111111111111,-38.790738,52.55581625,91.34655425,0.0,0.08909606914952116,0.13300595031919699,357.40047264536923,5.246771358536751,0.985532024728199,-19.629631,348.75,22.5,337.5,360.0,38.790738,0.0,1.4030482840932583,0.7596728001349746,12.697834733261647,1.0
194.36616,18.278623333333332,65.11148599428671,0.1883360514122706,-1.078261807821778,205.829922,-20.754868,-14.982309999999998,61.488742,118.5205,-87.309422,-5.14574805,0.5555555555555556,-33.642832399999996,83.180443,116.8232754,0.0,0.09078554664015595,0.13392231762916249,597.3281338229632,8.92857970220945,0.9852726089408701,-25.72874025,258.75,202.5,157.5,360.0,168.214162,0.0,1.887777311075582,0.7644672055542361,16.761451398506576,1.0
194.65505,18.194841111111113,65.00203551998474,0.1866453768661726,-1.0753102627363265,206.378312,-20.754868,-14.982309999999998,61.488742,119.06889,-87.309422,-5.1594578,0.5555555555555556,-33.642832399999996,82.99193299999999,116.63476539999999,0.0,0.091068510938277,0.13448492995625513,597.9305839071232,8.745786586897331,0.9855840988501428,-25.797289,258.75,202.5,157.5,360.0,168.214162,0.0,1.8824427842661917,0.769024278170833,16.612638104037035,1.0
194.94393,36.14085688888889,53.493316677542126,0.1745803422360506,-1.0935627799269594,170.609652,3.8129399999999976,8.735494000000001,72.607322,119.96001,-50.649642000000014,-4.2652413000000005,0.2222222222222222,-26.431810000000006,54.0187617142857,80.4505717142857,0.0,0.09063503825081919,0.13522565421485497,413.6434971377335,5.784130117122527,0.9862094679955202,-21.3262065,337.5,45.0,315.0,360.0,52.86362000000001,0.0,1.5253687719674338,0.7726871325412484,13.340351345919672,1.0
195.23281,36.19417355555556,53.59088106657075,0.18026144641682842,-1.0860997286710579,171.637892,3.81294,8.735494,72.607322,120.98825,-50.649642,-4.2909473,0.2222222222222222,-26.43181,54.08731171428571,80.51912171428572,0.0,0.09135438298746347,0.135897894260094,413.78767195291596,5.71469247089715,0.98637744872107,-21.454736500000003,337.5,45.0,315.0,360.0,52.86362,0.0,1.5431241534537836,0.7777808476006766,13.319108021564697,1.0
195.5217,36.346503555555564,53.843320437501156,0.19231695060372553,-1.073747502851472,173.35160199999999,3.812940000000001,8.735494000000001,72.607322,122.70196,-50.64964199999999,-4.333790049999999,0.2222222222222222,-26.431809999999995,54.28316457142857,80.71497457142857,0.0,0.09257185771307411,0.13682137955358722,413.80973338867204,5.654746580673963,0.9865191289112588,-21.668950249999998,337.5,45.0,315.0,360.0,52.86361999999999,0.0,1.5805259935027356,0.7848119745995112,13.357585963072877,1.0
195.81058,69.00152133333333,36.35921489110879,0.10028530350617333,-1.3540356946388847,112.94659399999999,45.03805200000001,48.315433999999996,104.906748,124.62132,11.674726000000003,-2.8236648499999997,0.0,0.0,69.00152133333333,69.00152133333333,0.0,0.0939908369095716,0.1403878402781225,150.2289878718369,1.4487558999528496,0.9904484609012141,-14.118324249999999,,0.0,,,0.0,0.0,1.0600541812222082,0.8678520648426853,11.552448423013521,1.0
196.09946,112.04950977777779,10.164601107335791,0.8209133100333164,-0.9371861575300051,29.708954000000006,104.89303199999999,106.73013599999999,119.19227000000001,130.886662,101.177708,-0.6409290500000001,0.0,0.0,112.04950977777779,112.04950977777779,0.0,0.12396968642300704,0.1656574552905068,9.216288784765098,0.5880238391815747,0.940023960696709,-3.2046452500000004,,0.0,,,0.0,0.0,0.4693887552059343,-0.1939189725976229,7.275284994157528,1.0
196.38835,119.97423488888889,8.244908367429634,0.3937214730575207,-1.058006677722105,26.615121999999985,115.641454,116.902754,128.73424,134.16785199999998,107.55273,-0.27967820000000004,0.0,0.0,119.97423488888889,119.97423488888889,0.0,0.1960473230567542,0.17357919804971228,2.2144203740676653,1.0501201347720521,0.678325285902757,-1.3983910000000002,,0.0,,,0.0,0.0,0.6163207047844754,-0.39979915775817954,7.80390150141966,1.0
196.67723,120.936962,8.59727808715841,0.01006361221988931,-1.2037310963517036,27.50626199999998,115.641454,117.547112,129.39230600000002,134.16785199999998,106.66159,-0.30367019999999983,0.0,0.0,120.936962,120.936962,0.0,0.22008848041380075,0.1759428147121651,1.8816014864137987,1.3403645629802907,0.5839917173271414,-1.5183509999999991,,0.0,,,0.0,0.0,0.6631036896664682,-0.47535366933177564,8.44693214838298,1.0
196.96611,120.28194266666667,8.850489054727563,0.05486428172525574,-0.9561640560098059,29.219971999999984,115.641454,117.547112,129.392306,134.16785199999998,104.94788,-0.3208074500000002,0.0,0.0,120.28194266666667,120.28194266666667,0.0,0.2154844459696864,0.1750831061957518,2.382976384932107,1.3577317757823084,0.6370388393018322,-1.604037250000001,,0.0,,,0.0,0.0,0.7302840898349029,-0.4809880149065822,8.591382087600001,1.0
197.255,103.006316,24.883075691386725,-0.06157753680798216,-1.6189357196054717,68.64662399999999,80.753968,103.02852,129.172952,134.16785199999998,65.521228,-1.6334505500000003,0.0,0.0,103.006316,103.006316,0.0,0.16966506035893986,0.17743715568482457,20.76986142028646,10.053609575220634,0.6738326589904993,-8.167252750000001,,0.0,,,0.0,0.0,0.7967525931620977,-0.12339887961697465,19.56768965077484,1.0
197.54388,98.65091844444443,24.553307730178954,0.36374546385065587,-1.4784381747054276,68.64662399999999,80.753968,83.51710600000001,128.117302,134.16785199999998,65.521228,-1.6368780500000004,0.0,0.0,98.65091844444443,98.65091844444443,0.0,0.13785017886966242,0.1665305320585152,31.53761147694449,4.783872167667573,0.8682908381562203,-8.184390250000002,,0.0,,,0.0,0.0,0.8225890292604271,0.3080647138421137,14.32003734898058,1.0
197.83276,78.725384,40.70215207797289,-0.06461933774689493,-1.3174333410262316,122.49312599999998,47.489398,78.22515000000001,111.92363399999999,134.16785199999998,11.674726000000003,-2.9778993499999995,0.0,0.0,78.725384,78.725384,0.0,0.13673950718787833,0.16824557214902255,91.52847441984312,16.28057012526527,0.8489869732725605,-14.889496749999998,,0.0,,,0.0,0.0,0.8291087530091908,0.3021513967097215,23.938688961973366,1.0
198.12165,64.36205555555554,50.081702477333586,0.01611000493594765,-1.307915048998876,151.59885199999997,28.542574000000002,49.170044,100.28657,134.16785199999998,-17.430999999999994,-3.693546499999999,0.1111111111111111,-17.430999999999994,74.5861875,92.01718749999999,0.0,0.12637875330349133,0.1641913557410202,157.76269303696455,21.01570302558033,0.8824483075778558,-18.467732499999997,348.75,22.5,337.5,360.0,17.430999999999994,0.0,1.0433694339598798,0.39310724798242275,25.932844627585144,1.0
198.41053,60.07091444444445,52.57822032539696,0.11232686797205109,-1.4078977416521825,155.97225199999997,25.553856,26.846024,98.36721,134.16785199999998,-21.804399999999994,-3.80116775,0.1111111111111111,-21.804399999999994,70.30532875,92.10972874999999,0.0,0.11893072523188097,0.15842534137638856,183.20539897359055,18.624137092699165,0.9077234310905172,-19.005838750000002,348.75,22.5,337.5,360.0,21.804399999999994,0.0,1.0691301645496618,0.5003504684355787,24.227728173025366,1.0
198.69941,47.334590444444444,62.2664834176586,0.0922173248321409,-1.404162985178052,184.81749399999998,6.711060000000001,8.735494000000001,97.68173,134.16785199999998,-50.649642,-4.5103028,0.1111111111111111,-50.649642,59.5826195,110.23226149999999,0.0,0.11850018817155196,0.15751159921491115,261.0692020706192,26.54331271300706,0.9077115516580819,-22.551514,348.75,22.5,337.5,360.0,50.649642,0.0,1.2731348776509877,0.5005360587334682,27.991787904161338,1.0
198.9883,47.235576,62.203287644976086,0.09586573123976073,-1.3967552088798327,184.81749399999998,6.711060000000001,8.735494000000001,96.5164,134.16785199999998,-50.649642,-4.5171578,0.1111111111111111,-50.649642,59.471228249999996,110.12087025,0.0,0.11857017335780928,0.15776748511964028,261.54197650440324,26.55907721439649,0.9078133284426992,-22.585789,348.75,22.5,337.5,360.0,50.649642,0.0,1.2902684260646815,0.49553053537964364,28.056166696234442,1.0
199.27718,47.17464377777778,62.17631414497248,0.09925540821435563,-1.3908525049159597,184.81749399999995,6.711060000000002,8.735494000000001,95.62527,134.16785199999998,-50.649641999999986,-4.5257263,0.1111111111111111,-50.649641999999986,59.4026795,110.05232149999998,0.0,0.11872067203768392,0.15799829842752905,261.91819656028434,26.573199933784,0.9078891077626257,-22.628631499999997,348.75,22.5,337.5,360.0,50.649641999999986,0.0,1.3086808525252052,0.49164724349690725,28.107179763727576,1.0
199.56606,47.02231266666666,62.037031346181315,0.10069390389254605,-1.384686432303129,184.81749399999998,6.711059999999999,8.735494000000001,94.59703,134.16785199999998,-50.649642,-4.5171578,0.1111111111111111,-50.649642,59.231306999999994,109.88094899999999,0.0,0.11840714853195958,0.15809404059913568,262.32597337639174,26.60505101916854,0.9079190229747162,-22.585789,348.75,22.5,337.5,360.0,50.649642,0.0,1.305343142958443,0.48630153635652507,28.177016535374978,1.0
199.85495,46.75573488888888,61.760019344583945,0.09994927427441466,-1.3777405855582974,184.817494,6.711060000000001,8.735494000000001,93.36316,134.16785199999998,-50.649642000000014,-4.4880245500000004,0.1111111111111111,-50.649642000000014,58.93140699999999,109.58104900000001,0.0,0.11752781400311015,0.15802479060029237,262.81829867519593,26.657965171034945,0.9079096682507745,-22.44012275,348.75,22.5,337.5,360.0,50.649642000000014,0.0,1.2760082367707288,0.4790832125376614,28.27193235364718,1.0
200.14383,46.557706,61.52407052546515,0.09648004370033274,-1.375770033103228,184.81749399999995,6.711060000000001,8.735494000000001,92.95187,134.16785199999998,-50.649641999999986,-4.4537503,0.1111111111111111,-50.649641999999986,58.7086245,109.35826649999998,0.0,0.11658791566720583,0.15774972503384518,263.00162795425484,26.689555611037125,0.9078689407021168,-22.2687515,348.75,22.5,337.5,360.0,50.649641999999986,0.0,1.232327550523974,0.47579661155457403,28.317427309222055,1.0
200.43271,34.139750666666664,73.30203788959479,-0.028787389246563773,-1.3404928514504206,221.477274,-17.412385999999998,6.711060000000001,91.92364,134.16785199999998,-87.30942200000001,-5.32911555,0.4444444444444444,-35.1147465,89.54334839999999,124.65809489999998,0.0,0.12184125032810096,0.1601966881136395,347.47203791857015,42.857413149037306,0.8902019485542146,-26.64557775,213.75,112.5,157.5,270.0,140.458986,0.0,1.1849448918084287,0.46536476048049913,36.32643423741962,1.0
200.7216,34.19306511111111,73.32701500456322,-0.03101234405607003,-1.344215660342542,221.477274,-17.412385999999998,6.711060000000001,92.74622,134.16785199999998,-87.30942200000001,-5.320546800000001,0.4444444444444444,-35.1147465,89.63931439999999,124.75406089999998,0.0,0.12171184348382989,0.16000358132424,347.1606922547783,42.823687443027346,0.8901912751574822,-26.602734,213.75,112.5,157.5,270.0,140.458986,0.0,1.1654467515740872,0.46835307121076747,36.29407970525217,1.0
201.01048,34.22353288888889,73.34802437120919,-0.03171585664920637,-1.3457949922436403,221.477274,-17.412385999999998,6.711060000000001,93.08897,134.16785199999998,-87.30942200000001,-5.3188333,0.4444444444444444,-35.1147465,89.6941564,124.80890289999999,0.0,0.1216926626759903,0.15994196228173344,347.0274984046888,42.80961170133684,0.8901858992085624,-26.594166500000004,213.75,112.5,157.5,270.0,140.458986,0.0,1.1600683044218192,0.46965200696513876,36.27954671121866,1.0
201.29936,34.42156177777778,73.52169829456913,-0.03315632767004651,-1.3530142103666947,221.47727399999997,-17.412385999999998,6.711060000000001,94.59703,134.16785199999998,-87.309422,-5.3256883,0.4444444444444444,-35.114746499999995,90.05060839999999,125.16535489999998,0.0,0.1218746427440806,0.1598126666877199,346.4133996007793,42.74496514403107,0.8901604873066264,-26.628441499999997,213.75,112.5,157.5,270.0,140.45898599999998,0.0,1.1572539099867638,0.4758913492751916,36.20517826885959,1.0
201.58825,46.687186,61.53598465882475,0.08495418059840822,-1.3928558758177927,184.81749399999998,6.711060000000002,8.735494000000001,95.62526,134.16785199999998,-50.649642,-4.41604855,0.1111111111111111,-50.649642,58.85428949999999,109.5039315,0.0,0.11588397614654684,0.15692370612765713,261.902065978705,26.645610012406685,0.9076561267701279,-22.08024275,348.75,22.5,337.5,360.0,50.649642,0.0,1.1591930689923993,0.487015009019263,28.177838577663735,1.0
201.87713,46.91568044444444,61.75293576913666,0.08352140229329541,-1.4017373913998699,184.817494,6.711060000000001,8.735494000000001,97.06478,134.16785199999998,-50.649642000000014,-4.4314718,0.1111111111111111,-50.649642000000014,59.11134575,109.76098775000001,0.0,0.1164254766384836,0.15685497337053542,261.28741161202737,26.610753513774455,0.907568867268615,-22.157359,348.75,22.5,337.5,360.0,50.649642000000014,0.0,1.170873357919882,0.49410810143468026,28.08382374555157,1.0
202.16601,46.94614711111111,61.78498359293239,0.08363351784468497,-1.4025659268026407,184.81749399999998,6.711059999999999,8.735494000000001,97.20188,134.16785199999998,-50.649642,-4.4348993,0.1111111111111111,-50.649642,59.14562075,109.79526275,0.0,0.1165262295673458,0.15686764273492138,261.2286431447106,26.6062839278514,0.9075640882135377,-22.1744965,348.75,22.5,337.5,360.0,50.649642,0.0,1.1746712491501934,0.49486965164767693,28.073401984574133,1.0
202.4549,47.22795711111111,62.08492977816244,0.08500011065896872,-1.4097311999511601,184.81749399999998,6.711060000000001,8.735494000000001,98.43575,134.16785199999998,-50.649642,-4.4674598,0.1111111111111111,-50.649642,59.462657,110.11229900000001,0.0,0.11748128862892128,0.15699113019757824,260.7308953126933,26.56640798011488,0.9075299083015421,-22.337299,348.75,22.5,337.5,360.0,50.649642,0.0,1.2113803987998801,0.5017509127028774,27.98053796202871,1.0
202.74378,49.63781955555556,61.2016925859412,0.011154536222772703,-1.3276082477123525,184.81749399999998,6.7304200000000005,26.206272000000002,99.87527,134.16785199999998,-50.64964199999999,-4.486310550000001,0.1111111111111111,-50.64964199999999,62.17375225,112.82339424999999,0.0,0.12336615593435576,0.1617715884565128,242.58948227431085,30.384604525345644,0.8886905168118223,-22.43155275,348.75,22.5,337.5,360.0,50.64964199999999,0.0,1.2294498159830816,0.42688167790746323,30.218594865978993,1.0
203.03266,73.98170444444445,40.567188817412905,0.18663941514102725,-1.3196702355412273,122.49312599999998,47.489398,49.170044,101.38335,134.16785199999998,11.674726000000001,-2.9573346,0.0,0.0,73.98170444444445,73.98170444444445,0.0,0.12094311665475378,0.16088561259974343,113.91428702570326,12.139640540637412,0.9036948647685822,-14.786673,,0.0,,,0.0,0.0,1.020617217610431,0.38644826138797095,19.731522237532428,1.0
203.32155,78.74061622222222,40.65075614973988,-0.07372205304302662,-1.3240668616393516,122.49312599999998,47.489398,78.22514999999999,111.92363399999999,134.16785199999998,11.674726000000003,-2.95904835,0.0,0.0,78.74061622222222,78.74061622222222,0.0,0.13595744737588863,0.16770642490718887,91.30867290251723,16.208651297947085,0.8492461431814352,-14.79524175,,0.0,,,0.0,0.0,0.7843784331945994,0.31162787259041275,23.871542049366088,1.0
203.61043,78.74823288888888,40.64981546906109,-0.07481944813616068,-1.3250830143120893,122.49312599999998,47.489398,78.22514999999999,111.92363399999999,134.16785199999998,11.674726000000003,-2.9573346,0.0,0.0,78.74823288888888,78.74823288888888,0.0,0.13587997797199824,0.16764432772127022,91.27671129263048,16.198367243156337,0.8492825735610179,-14.786672999999999,,0.0,,,0.0,0.0,0.7791722884836276,0.3130947216415855,23.861805407039167,1.0
203.89931,73.9512388888889,40.50936342386308,0.18299877085798077,-1.322521900526533,122.49312599999998,47.489398,49.170044,101.589,134.16785199999998,11.674726000000003,-2.9453386,0.0,0.0,73.9512388888889,73.9512388888889,0.0,0.1204127699833614,0.16070589603121266,113.82270102726885,12.141501201335924,0.9036114944832389,-14.726693000000001,,0.0,,,0.0,0.0,1.0021027769415023,0.38759422393565457,19.71331346758442,1.0
204.1882,73.96647333333334,40.51457353819906,0.18153502944677982,-1.3248674480167506,122.49312599999998,47.489398,49.170044000000004,101.79465,134.16785199999998,11.674726000000003,-2.9436250999999993,0.0,0.0,73.96647333333334,73.96647333333334,0.0,0.12034530152911758,0.16064236185212513,113.74936976940965,12.139261771338138,0.9035714216378685,-14.718125499999998,,0.0,,,0.0,0.0,0.997885320828685,0.389260923755672,19.697527235779972,1.0
204.47708,94.90027088888888,24.530173197023455,0.33877042368878857,-1.1983752953918547,75.13132599999997,77.783938,83.51710599999998,111.92363399999999,134.16785199999998,59.036526,-1.7664348499999996,0.0,0.0,94.90027088888888,94.90027088888888,0.0,0.12872560563563915,0.16634086390917388,40.61773791602449,4.986223039774099,0.8906625009021467,-8.832174249999998,,0.0,,,0.0,0.0,0.7515581005276134,0.1959674451516769,14.083304795140902,1.0
204.76596,118.24985777777778,9.986052847130443,0.3335139818740569,-1.3852974783699101,29.836911999999984,111.13096,112.803538,129.17295199999998,134.16785199999998,104.33094,-0.4726427499999996,0.0,0.0,118.24985777777778,118.24985777777778,0.0,0.20220674813134995,0.1799821152655698,3.284200409013065,1.687801895468699,0.6605387945992366,-2.363213749999998,,0.0,,,0.0,0.0,0.7391037705611467,-0.48146116764677915,9.319724775680637,1.0
205.05485,120.20425444444443,8.72234145888875,0.06145536499150356,-0.9258819832739236,29.08287199999998,115.641454,117.547112,129.17295199999998,134.16785199999998,105.08498,-0.30538395000000024,0.0,0.0,120.20425444444443,120.20425444444443,0.0,0.21102165722857374,0.17478063271892993,2.3996772563168216,1.3104384610480955,0.6467931027112265,-1.5269197500000011,,0.0,,,0.0,0.0,0.7101221378652025,-0.4570545250087448,8.485571899855842,1.0
205.34373,122.73902999999999,7.8910201224833,-0.5401643009685608,-0.36233878019089083,27.574801999999977,119.452754,123.62051999999998,129.392306,134.16785199999998,106.59305,-0.15869000000000036,0.0,0.0,122.73902999999999,122.73902999999999,0.0,0.23295607979681665,0.16533307312013304,1.5646553425295735,1.0958236616629322,0.5881103891461299,-0.7934500000000018,,0.0,,,0.0,0.0,0.6709167520908266,-0.4100260559866663,7.890143761753652,1.0
205.63261,125.26161888888889,7.630621934210609,-0.9742187249397104,-0.03315968810370329,25.65544199999998,122.660826,129.24150799999998,130.461664,134.16785199999998,108.51241,-0.04387105000000062,0.0,0.0,125.26161888888889,125.26161888888889,0.4444444444444444,0.2704896099981668,0.14381610608454326,1.0971987387542046,0.993356335313847,0.5248360841155267,-0.2193552500000031,,0.0,,,0.0,0.0,0.6478906928817629,-0.37569991340154957,7.51031332400731,1.0
205.9215,125.6637708888889,7.211796798575703,-0.8386396672330588,-0.3712589649132001,23.66753199999998,122.907602,129.43344599999998,130.461664,134.16785199999998,110.50032,-0.06135085000000089,0.0,0.0,125.6637708888889,125.6637708888889,0.4444444444444444,0.2858014076816286,0.13627326112197785,0.9033162982976932,0.8442777298467213,0.516891385355179,-0.30675425000000445,,0.0,,,0.0,0.0,0.606266773091974,-0.437164702448119,7.142321400078556,1.0
206.21038,125.83133422222221,7.114094112633872,-0.7612330606302632,-0.5409598993485312,22.91350199999998,122.907602,129.43344599999998,130.46166399999998,134.16785199999998,111.25435,-0.08020185000000098,0.0,0.0,125.83133422222221,125.83133422222221,0.4444444444444444,0.2959803020952125,0.1307532936990568,0.8708095131584771,0.8034006602626901,0.5201315383999889,-0.40100925000000487,,0.0,,,0.0,0.0,0.6007157114727671,-0.4854270145468842,7.072138341075773,1.0
206.49926,127.07282666666667,6.644144888591824,-0.7521139227092017,-0.17831694171048618,23.009468,124.155188,129.735052,130.81812,135.908988,112.89952,-0.09322645000000022,0.0,0.0,127.07282666666667,127.07282666666667,0.4444444444444444,0.28213219820976376,0.13947998293940322,1.0170558441841384,0.6686092414153281,0.6033558224658319,-0.46613225000000114,,0.0,,,0.0,0.0,0.5743775892201192,-0.42908485469917124,6.6184403477809015,1.0
206.78815,127.94457066666668,6.304030787013093,-0.837711540481194,0.0322013036182649,22.080954000000006,124.66244999999999,130.461664,131.654418,136.214344,114.13339,-0.0853434,0.0,0.0,127.94457066666668,127.94457066666668,0.4444444444444444,0.25761108232620883,0.15582767372350095,1.0832545701128298,0.5943025101512441,0.6457333600104594,-0.426717,,0.0,,,0.0,0.0,0.5552492694366076,-0.4249325804661021,6.275840186737757,1.0
207.07703,128.3985162222222,6.010532783512213,-0.7805454256200884,-0.1593094301224829,20.709974000000017,125.07374,131.33909,131.654418,136.214344,115.50437,-0.07197625000000016,0.0,0.0,128.3985162222222,128.3985162222222,0.4444444444444444,0.24467029186474293,0.1624111546563563,1.0814382072900248,0.5075828804147912,0.6805688203823642,-0.3598812500000008,,0.0,,,0.0,0.0,0.5224832203535366,-0.44631799277024586,5.978378648636533,1.0
207.36591,128.73176644444442,5.923129537446439,-0.599731223433245,-0.5048463426162395,20.035042000000004,125.07374,131.33909,132.10683999999998,136.704732,116.66969,-0.08739950000000007,0.0,0.0,128.73176644444442,128.73176644444442,0.0,0.23757904246910522,0.16778408733028788,1.1334676157110801,0.49642158798012237,0.695426175641006,-0.43699750000000037,,0.0,,,0.0,0.0,0.5071441241901069,-0.4871845500641346,5.913386014383372,1.0
207.6548,131.29505066666667,5.806764651875142,-1.0679041115853884,0.20708111754818148,19.006811999999996,128.446336,133.66974799999997,135.7262,137.184572,118.17776,-0.031189650000001023,0.0,0.0,131.29505066666667,131.29505066666667,0.0,0.19537409897006364,0.18159328318538223,1.7523338324421855,0.6653642352753525,0.724794322238931,-0.15594825000000512,,0.0,,,0.0,0.0,0.5362287974507077,-0.5600383049113525,5.740454040692572,1.0
207.94368,132.1024011111111,5.421685980429834,-1.1837940196227503,0.3924390053755715,17.56729200000001,129.762472,134.56088,136.27459,137.184572,119.61728,-0.022621199999999675,0.0,0.0,132.1024011111111,132.1024011111111,0.0,0.1793403988548062,0.1830790519410893,2.111611095304178,0.5619630287147326,0.7898083229691901,-0.11310599999999837,,0.0,,,0.0,0.0,0.5027434894932726,-0.5829710859203652,5.323705889794196,1.0
