光纤位置,0,5,10,15,20,25,30,35,40
232.49876,120.6455,120.09711,,,,,,,
232.78764,120.5084,119.75437,,,,,,,
233.07652,120.57695,119.96002,,,,,,,
233.36541,120.30275,119.54873,,,,,,,
233.65429,120.02855,119.06888,,,,,,,
233.94317,119.89146,118.52049,,,,,,,
234.23206,119.00033,117.42371,,,,,,,
234.52094,119.20598,117.28662,,,,,,,
234.80982,119.48017,117.49227,,,,,,,
235.09871,119.54873,118.31485,,,,,,,
235.38759,119.06889,117.69791,,,,,,,
235.67647,119.06889,117.28661,,,,,,,
235.96536,119.20599,117.76645,,,,,,,
236.25424,118.6576,117.28661,,,,,,,
236.54312,118.58905,117.14951,,,,,,,
236.83201,117.90356,117.21806,,,,,,,
237.12089,117.28663,116.39547,,,,,,,
237.40977,117.01243,115.70999,,,,,,,
237.69866,116.05275,114.81886,,,,,,,
237.98754,115.71001,114.61322,,,,,,,
238.27642,116.05275,114.68177,,,,,,,
238.56531,116.60114,114.61322,,,,,,,
238.85419,116.53259,114.54467,,,,,,,
239.14307,116.12129,113.99629,,,,,,,
239.43196,116.66968,114.27048,,,,,,,
239.72084,117.21807,115.23016,,,,,,,
240.00972,117.90355,115.98419,,,,,,,
240.29861,118.86323,116.87533,,,,,,,
240.58749,120.57695,118.79469,,,,,,,
240.87637,121.26243,119.89147,,,,,,,
241.16526,121.94792,120.23422,,,,,,,
241.45414,122.29066,120.30277,,,,,,,
241.74302,122.70195,120.50841,,,,,,,
242.03191,123.25034,121.39954,,,,,,,
242.32079,123.04469,121.46809,,,,,,,
242.60967,122.7705,121.74228,,,,,,,
242.89856,122.7705,122.01647,,,,,,,
243.18744,123.45599,123.59309,,,,,,,
243.47632,124.14147,125.03261,,,,,,,
243.76521,124.41567,125.581,,,,,,,
244.05409,125.10115,126.54068,,,,,,,
244.34297,124.68986,125.7181,,,,,,,
244.63186,123.93583,124.34713,,,,,,,
244.92074,122.7705,123.11325,,,,,,,
245.20962,121.94792,122.35921,,,,,,,
245.49851,121.60517,121.74227,,,,,,,
245.78739,121.53663,121.33099,,,,,,,
246.07627,120.98824,121.46808,,,,,,,
246.36516,120.5084,121.05679,,,,,,,
246.65404,120.16566,120.50841,,,,,,,
246.94292,119.20598,119.13744,-35.988,1.37097,-132.6415,-131.6133,-141.8956,-144.9803,-236.4926
247.23181,118.86323,118.45195,-10.62503,2.125,-121.67373,-127.8431,-130.9278,-140.18187,-240.60553
247.52069,117.90355,117.01243,5.96372,4.11291,-103.02852,-107.75836,-111.66564,-118.6576,-214.69416
247.80957,117.62936,116.39549,19.68323,8.36291,-84.02097,-86.3712,-90.7779,-98.41619,-185.37494
248.09846,116.87533,115.57291,32.10358,14.25809,-64.32141,-66.83486,-71.06202,-78.71663,-157.89023
248.38734,115.91565,113.65355,43.65297,22.00409,-45.33553,-48.32675,-51.59838,-59.1699,-131.05243
248.67622,115.77855,113.79064,53.07242,31.32669,-29.02768,-31.40052,-35.03886,-42.31557,-107.25217
248.96511,115.9842,114.68177,61.21388,41.40334,-14.60083,-16.79439,-20.49601,-27.35088,-86.30267
249.25399,115.84711,114.13339,70.60503,52.9195,-0.34273,-2.74193,-5.89516,-12.81858,-66.90342
249.54287,116.18985,114.47613,78.89941,63.75018,14.39522,12.20166,9.25407,2.87905,-45.03642
249.83176,116.39549,115.09307,85.34298,72.04455,27.3509,25.63718,22.27831,16.79441,-25.22588
250.12064,116.53259,115.02451,91.44381,80.47603,39.07271,37.29044,34.41141,28.65331,-7.6089
250.40952,116.94387,115.64145,96.99624,87.19379,50.38322,48.39531,46.33886,39.82673,9.3226
250.69841,117.35517,115.98419,101.38335,93.08897,60.18567,58.06066,55.86711,49.69772,23.64925
250.98729,118.17775,116.60113,105.15352,98.57286,68.89133,66.14939,64.57278,58.67759,35.98799
251.27617,118.72613,117.01241,108.5124,102.89142,76.29458,73.55263,71.90748,66.08083,47.22997
251.56506,118.58904,117.76645,110.63741,105.42771,81.50427,79.03652,77.73411,72.25021,56.14128
251.85394,118.65759,117.62935,112.14547,107.89547,86.23413,83.97202,82.60106,77.18571,63.54453
252.14282,117.9721,117.35516,112.69387,108.85515,89.31881,87.81074,86.09703,80.68168,69.30261
252.43171,117.35516,116.66967,112.96806,110.15757,92.33494,89.86719,89.38736,83.28652,73.62117
252.72059,116.94387,117.14951,113.24225,111.18579,93.84301,92.33494,91.10107,85.95991,77.52844
253.00947,116.05273,116.73823,112.83096,111.32289,94.93979,93.91156,92.67769,87.81072,80.54457
253.29835,115.23015,115.50435,112.76241,111.39143,96.03656,94.93979,94.2543,88.97604,82.94377
253.58724,115.43579,115.64145,113.37935,112.69385,97.40753,96.44785,95.69382,90.96395,85.61717
253.87612,115.43579,115.23015,113.79064,113.17369,98.23011,97.95592,96.7906,92.19783,87.46798
254.165,115.23014,115.09305,113.99629,113.99628,99.05269,98.9156,97.81883,92.95186,89.0446
254.45389,115.29869,115.77854,114.20193,114.33902,99.66963,99.80673,98.29867,94.11719,90.48412
254.74277,115.23015,114.81886,114.06483,114.47612,99.87528,100.21802,98.02447,94.45993,91.10106
255.03165,115.70999,115.09305,114.61322,115.2987,101.1777,101.0406,99.25835,95.8309,91.99219
255.32054,115.43579,115.1616,114.95597,115.50435,101.1777,101.52044,99.25835,96.03655,93.36316
255.60942,115.64144,115.70999,114.75032,115.5729,101.10915,101.72609,99.80673,97.13333,93.843
255.8983,116.05273,115.29871,115.16161,116.25839,101.58899,102.48012,100.42367,97.88736,94.52849
256.18719,116.53257,115.50435,115.8471,116.73823,102.54867,103.02851,101.24625,98.70995,95.48817
256.47607,117.14951,115.23015,116.80678,117.49227,103.98819,103.91964,102.34303,100.35511,96.99623
256.76495,118.65759,116.32693,118.45195,119.20599,104.94787,106.31884,103.9882,102.00028,99.18979
257.05384,119.61727,117.21807,119.54872,119.96002,107.00432,106.93578,105.49627,102.95996,100.49221
257.34272,121.26243,118.93178,121.53663,121.60519,108.58094,108.58095,107.07289,104.87932,102.20593
257.6316,122.77051,120.85115,122.9076,122.97616,110.08901,109.95192,108.51241,106.73013,103.64545
257.92049,124.48423,122.63341,124.62131,124.55278,112.00838,111.66564,110.63741,108.1011,105.56481
258.20937,125.92375,123.59309,125.92374,126.33504,113.72209,112.83097,112.28258,109.47207,107.41561
258.49825,127.02053,124.27858,127.22617,127.50037,114.54467,113.92775,113.65355,111.04869,108.64949
258.78714,127.98021,125.10117,128.04875,128.3915,115.16161,114.81888,114.75033,112.35112,109.60917
259.07602,128.93989,126.67779,129.00843,129.48828,116.53258,116.05275,116.18985,113.85919,111.04869
259.3649,129.07698,126.95198,129.28263,129.41973,116.25839,116.46405,116.39549,114.06484,111.66563
259.65379,129.69392,127.22618,129.76247,129.62538,116.60113,116.5326,117.35517,114.33903,111.73417
259.94267,130.44795,127.91167,130.44796,130.58506,117.90356,117.42373,118.24631,115.29871,112.83095
260.23155,131.68183,129.96812,131.54473,131.88749,119.48017,118.52051,119.89147,116.18985,114.27047
260.52044,132.43587,131.33909,132.29877,133.05281,119.48017,119.34309,120.23422,117.14953,115.50435
260.80932,133.1899,131.61329,132.98425,133.87539,120.30276,119.96003,120.98825,117.56082,115.77854
261.0982,133.39555,131.95603,133.1899,133.73829,121.19389,119.96003,121.331,118.04066,115.98419
261.38709,133.87539,132.02458,133.66974,134.76653,121.19389,120.64551,121.74229,118.79469,116.53257
261.67597,133.87539,131.47619,133.39555,134.69798,121.39954,120.64551,121.94794,118.58905,116.66967
261.96485,134.14958,131.47619,133.80683,135.24637,121.33099,120.98825,122.49633,119.34308,117.4237
262.25374,134.01248,131.27055,134.01248,135.17782,121.67373,121.1939,122.29069,119.20599,117.4237
262.54262,133.60119,131.54474,133.73829,134.49233,121.19389,120.85115,122.29069,119.13744,117.21806
262.8315,133.94394,131.54474,133.80683,134.35523,122.15357,120.9197,122.22214,119.34308,117.49225
263.12039,133.66975,131.68183,133.46409,133.87539,122.77051,120.9197,122.01649,119.20598,117.35516
263.40927,133.12136,131.06489,133.32699,133.80684,122.63341,120.71405,121.7423,119.00033,117.01241
263.69815,132.98427,130.72215,133.12135,134.01249,122.83905,120.37131,121.6052,118.93179,116.87531
263.98704,132.77862,130.31086,132.71005,133.94393,122.56486,120.57695,121.26246,119.06888,116.66967
264.27592,132.57297,130.17376,132.77861,133.60119,122.9076,120.37131,121.12536,118.58904,116.53258
264.5648,131.95603,129.69392,132.36732,132.98425,123.11325,120.23421,120.57697,118.31485,116.60113
264.85369,131.68184,128.87134,131.95603,132.43585,123.59309,120.50841,120.78261,118.52049,116.60113
265.14257,131.75039,129.76247,131.88748,132.09311,123.18179,120.02857,120.71407,118.17774,117.01243
265.43145,131.13345,129.21408,131.13345,131.95602,121.46808,119.41163,119.96003,117.90355,116.46404
265.72034,130.51651,128.59714,130.58506,131.13343,121.33099,119.20599,119.48019,117.62935,116.53259
266.00922,129.69393,127.91165,129.69393,130.51649,120.23421,118.31486,118.31487,117.08097,115.91566
266.2981,128.87135,127.08907,128.59715,129.21407,120.02856,117.42373,117.49228,116.05274,115.02453
266.58699,128.46005,126.81487,127.98021,129.41971,119.27453,116.80679,116.94389,116.05274,115.02453
266.87587,128.18586,126.06083,127.77457,129.28262,119.13743,116.94389,116.18985,115.98419,114.88743
267.16475,127.98021,126.33503,127.91167,129.35117,118.3834,117.14953,116.25839,116.32694,115.09308
267.45364,128.66569,126.67777,128.52861,130.24231,118.45195,117.76647,117.21808,116.87533,115.98421
267.74252,129.83102,127.63745,129.48829,131.06489,119.61727,118.79471,118.24631,117.83501,117.35519
268.0314,130.31086,128.32294,130.24232,131.61328,120.43985,119.48019,119.34309,118.52049,118.04067
268.32029,130.72215,129.14552,130.99635,131.88748,120.57695,119.96003,119.82293,119.20598,118.86325
268.60917,131.47619,129.89955,131.61329,132.71007,121.05679,120.85117,120.78261,119.96001,119.61729
268.89805,131.75039,129.69391,131.81893,132.84717,120.98824,120.85117,120.57697,120.16566,119.48019
269.18694,131.95603,130.44795,132.36731,133.46411,120.91969,120.78261,121.05681,120.02857,119.54873
269.47582,132.36732,130.44795,133.1899,134.69798,121.67372,121.87939,121.74229,121.0568,120.30277
269.7647,133.60119,131.54473,134.56087,135.79475,123.31889,123.38745,123.25036,122.29067,121.81083
270.05359,134.56087,132.23021,135.10926,136.89153,124.00437,123.73019,124.14149,123.04471,122.63341
270.34247,136.06894,134.14957,136.54878,138.12541,126.19793,125.30681,126.2665,124.48423,124.21003
270.63135,136.96007,135.1778,137.50846,139.35929,127.63745,126.60924,127.29473,125.44391,125.4439
270.92024,137.50847,135.93183,138.33105,139.35929,128.66568,127.84311,128.52861,126.74633,126.19794
271.20912,138.33105,137.50845,139.08508,140.18187,129.69391,128.80279,129.96813,127.50036,127.36327
271.498,138.74233,138.19394,139.15363,140.45606,129.69391,129.00844,130.51652,127.63746,127.98021
271.78689,138.39959,137.43991,139.22217,139.90767,129.48826,128.66569,130.17377,127.70601,127.98021
272.07577,137.91975,136.34313,138.67379,139.63347,128.93987,128.3915,130.37942,127.15763,127.50037
272.36465,138.46814,137.09716,139.01653,139.97622,128.87133,129.14553,130.44797,128.04875,128.46005
272.65354,139.01653,137.30281,139.42782,140.86735,129.96811,129.89957,130.92781,128.66569,129.41973
272.94242,139.08507,137.50845,139.97621,141.14154,129.55682,130.24231,130.99635,129.21409,130.03666
273.2313,139.63347,138.53668,140.59315,142.10122,130.3794,130.99634,132.36733,130.37941,131.27053
273.52019,139.77057,138.33103,140.86735,142.37541,130.92779,131.68183,132.36733,130.72215,131.81892
273.80907,139.15363,138.12539,140.25041,141.82703,130.31086,131.20199,131.61329,130.51651,131.27053
274.09795,138.67379,137.98829,139.77057,141.00445,130.51651,130.58505,131.13345,130.44796,130.92779
274.38683,138.74234,137.98829,140.25041,140.73025,130.44795,130.7907,131.54473,130.9278,130.92779
274.67572,138.46815,137.71409,140.25041,140.52461,130.17376,130.58505,131.40763,131.13345,131.20199
274.9646,138.05685,137.23425,140.25041,140.04477,129.48827,130.31086,130.85925,130.85925,131.06489
275.25348,138.19395,137.16571,140.11331,140.66171,129.41973,130.10521,130.92779,130.51651,131.61327
275.54237,138.26249,136.41167,140.3875,140.79881,130.37941,130.31086,131.13343,130.85925,131.75037
275.83125,138.53669,136.82297,140.52459,141.34719,131.33909,130.99635,131.75037,131.75038,132.57295
276.12013,139.70202,138.33103,141.41573,142.85527,132.64151,132.29877,133.0528,132.91571,133.73828
276.40902,141.21009,140.59314,142.99234,143.6093,133.53265,133.4641,133.94393,134.76651,135.3149
276.6979,142.16977,141.27863,143.95202,144.77463,135.17781,134.35523,135.31491,135.79475,136.20603
276.98678,142.85525,141.75847,144.70605,145.04883,136.20604,135.04072,136.34313,136.61733,136.68587
277.27567,143.0609,141.27863,144.50041,144.63753,136.75443,135.17782,136.13749,137.30281,136.54878
277.56455,143.40364,141.48427,144.98025,144.91173,137.02863,135.86331,136.34313,137.64555,137.16572
277.85343,144.08913,142.5125,145.52863,145.87141,137.64556,136.48025,137.37136,138.67378,138.19395
278.14232,144.91171,142.92379,146.14557,146.41979,138.46814,137.23429,138.67379,139.35927,139.15363
278.4312,145.25445,143.19799,146.55686,147.03673,139.22217,137.78267,138.87943,139.15362,139.83912
278.72008,145.39155,143.81493,146.62541,147.24237,139.08508,138.12541,139.01653,139.22217,140.18187
279.00897,146.00849,143.95202,147.03671,147.9964,139.97621,138.94799,139.49637,140.1133,140.73026
279.29785,146.55688,144.98025,147.3109,148.81898,140.59315,139.56493,139.97621,140.79879,141.27865
279.58673,146.69398,145.39155,147.72219,148.54479,141.00444,140.04477,140.5246,141.27863,141.62139
279.87562,146.62543,145.66574,147.65365,148.20204,139.83911,139.97622,140.18186,141.07298,141.48429
280.1645,146.21414,144.91171,147.5851,147.44801,139.97621,139.63347,139.83911,140.52459,141.14155
280.45338,145.39155,143.74638,146.96816,146.62542,139.49637,139.01653,139.22217,139.77055,140.93591
280.74227,144.56897,143.06089,146.21413,146.35123,139.42782,138.46814,138.67378,139.22217,140.31897
281.03115,143.81494,142.51251,145.52865,145.73429,138.33104,138.1254,137.98829,138.87942,139.83913
281.32003,143.54075,142.64961,145.25445,145.80283,137.71411,137.50846,137.50845,138.87942,139.70203
281.60892,143.67784,143.26655,145.59719,146.55687,137.91975,137.71411,138.39959,139.01652,140.59317
281.8978,143.74639,143.19799,145.66574,146.89961,137.57701,137.57701,138.39959,138.81087,140.59317
282.18668,143.81493,142.9238,145.52865,146.35122,138.05685,137.57701,138.19394,138.74232,140.25042
282.47557,144.02058,143.54074,145.73429,146.69396,138.46814,137.64555,138.19394,139.22216,140.45607
282.76445,144.02058,143.40365,145.87139,146.89961,137.78265,137.8512,138.74233,139.702,140.93591
283.05333,143.88348,143.198,145.73429,147.10525,138.53669,138.1254,138.60523,139.8391,141.073
283.34222,143.33509,142.78671,145.11736,146.62541,137.9883,137.91975,138.19394,139.01651,140.73025
283.6311,143.47219,142.44397,145.11736,146.83106,138.26249,138.46815,138.39959,139.42781,140.93589
283.91998,142.51251,141.34719,144.02058,145.59719,136.89152,137.30282,137.02861,138.46813,139.56493
284.20887,142.03267,140.7988,143.54074,145.80283,136.68587,136.82298,136.48023,138.74233,139.08509
284.49775,141.82702,140.93589,143.40365,145.93993,136.00039,136.75443,136.13749,138.74233,138.94799
284.78663,141.75847,141.55283,143.60929,145.80283,135.72619,136.89153,136.34313,139.35927,138.60524
285.07552,141.48427,140.59315,143.3351,145.59719,134.76651,136.82299,136.34313,139.22217,138.2625
285.3644,141.27863,140.11331,143.12945,145.0488,134.83507,136.34315,136.06894,138.60524,138.33105
285.65328,140.45604,138.67379,142.58107,144.56896,133.94393,136.00041,136.00039,138.05685,137.85121
285.94217,140.25039,138.74234,142.37542,144.29477,133.53264,135.65766,135.86329,137.71411,137.43991
286.23105,140.04475,138.60525,141.75849,143.60929,132.91571,135.45202,135.86329,137.57702,137.50846
286.51993,139.56491,138.19396,141.62139,143.74638,131.81893,135.31492,135.38345,137.23428,137.23427
286.80882,139.63346,137.85121,141.48429,143.74638,131.47619,135.52057,135.452,137.02863,137.43991
287.0977,140.18185,138.81089,141.96413,144.36332,132.57297,136.61734,136.00039,138.26251,137.9883
287.38658,141.14153,139.15364,143.06091,145.11735,133.87539,137.57702,136.82297,139.29073,139.08508
287.67547,141.96411,139.63348,144.08913,146.14558,134.42377,138.5367,137.91975,140.31897,140.11331
287.96435,142.10121,139.15364,144.50043,146.21413,134.28668,138.19395,138.46813,140.18187,140.38751
288.25323,142.51251,139.42783,144.70607,146.41977,134.49233,138.60525,138.81088,140.52461,141.00445
288.54212,142.51251,140.18187,144.56897,146.48833,135.38346,138.94799,139.08507,140.45605,141.82703
288.831,142.71815,140.38751,144.77461,146.62543,135.58911,139.22218,139.49637,140.38751,141.96413
289.11988,142.23831,139.63348,143.95203,146.14559,135.45201,138.67379,138.87943,139.35928,141.27864
289.40877,141.96412,139.77058,143.33509,145.5972,135.8633,137.91975,138.67378,138.60524,141.41573
289.69765,141.41573,139.29074,142.71815,145.4601,135.31491,137.43991,138.05684,138.60524,140.93589
289.98653,141.96412,139.77058,142.71815,145.11735,135.5891,137.23427,138.05684,138.74234,141.41573
290.27542,141.62138,139.35929,142.5125,144.91171,135.79475,137.23427,137.43991,138.53669,141.27863
290.5643,141.14154,138.87945,142.30685,144.84315,135.79475,136.82297,136.75442,138.60524,140.6617
290.85318,141.07299,139.15364,142.23831,144.29477,135.79475,136.34313,136.96007,138.87943,141.14154
291.14207,140.73025,138.94799,141.89557,143.40364,136.00039,135.65765,136.34313,138.53669,140.5246
291.43095,139.77057,137.85121,141.00443,142.51251,134.76651,134.08103,135.45201,137.16573,139.42782
291.71983,138.74235,137.50847,139.63346,141.34719,133.60119,132.77861,134.69797,136.0004,138.60523
292.00872,137.37137,137.30282,138.39959,139.77057,132.50441,131.40764,133.53265,134.76653,137.37135
292.2976,136.82299,137.57701,137.7141,138.94799,131.75038,130.99635,133.05281,134.49233,136.75441
292.58648,136.68589,136.82298,137.7141,139.49637,131.95603,130.51651,133.05281,134.35524,136.82297
292.87537,136.82299,136.41169,137.64555,139.42782,131.47619,129.69392,133.39555,134.0125,136.61733
293.16425,136.2746,136.00039,137.02862,138.81088,131.06489,129.35118,133.0528,133.46411,136.48023
293.45313,136.20605,135.93184,137.02862,138.60523,130.99635,129.62538,133.1899,133.87539,137.16571
293.74202,136.06896,136.41168,137.30282,138.33103,130.9278,130.51651,132.77861,134.56088,137.37136
294.0309,136.20605,136.48023,137.64557,138.05684,131.202,130.9278,132.98426,134.90362,137.57701
294.31978,136.20605,136.68587,137.85121,138.81088,131.75039,131.88748,133.39555,135.38346,137.78265
294.60866,137.09719,137.23427,138.60525,139.90766,132.43587,132.84716,134.62942,136.41169,138.74233
294.89755,138.94799,138.81088,140.52461,141.21009,133.94394,134.97217,136.61733,137.91975,140.59313
295.18643,141.55284,141.00443,142.78671,144.22623,136.82298,137.50847,139.35927,140.59315,143.12943
295.47531,143.4722,143.19799,144.84316,146.48833,138.81089,139.77057,141.82701,142.58105,145.87138
295.7642,145.25446,145.25445,146.55687,148.06495,141.073,141.89557,143.88347,144.36331,147.85929
296.05308,146.35123,146.96816,148.13349,149.77866,142.23832,143.26655,145.11734,146.00848,149.02462
296.34196,147.9964,147.58509,149.91575,151.62947,143.81494,144.77461,146.96815,148.20203,150.80689
296.63085,148.81898,148.27058,150.87543,152.6577,144.84317,145.73429,147.99639,149.09317,152.04076
296.91973,149.23027,149.23026,151.42383,153.06899,145.11736,147.03672,148.81897,150.12139,152.58915
297.20861,149.36737,149.77865,152.04077,153.54883,145.25446,147.99641,149.23026,151.01253,153.13753
297.4975,150.46414,150.73833,153.20609,154.37142,146.62543,148.81899,150.12139,152.04076,153.96011
297.78638,151.42382,151.42382,154.16577,155.26255,147.51657,149.64157,151.08107,152.7948,154.6456
298.07526,151.69801,151.08107,154.64561,155.81095,147.58511,149.77866,151.62946,153.13755,154.71415
298.36415,151.97221,151.35527,154.85125,156.08514,147.79075,149.77866,152.38349,153.00045,155.05689
298.65303,151.49237,151.28671,154.64561,155.53675,147.31091,149.50447,152.2464,152.72626,154.71415
298.94191,150.60124,150.53267,153.75448,154.50852,146.21413,148.40769,151.14962,151.56093,153.82303
299.2308,148.13349,147.79073,151.28673,152.65771,144.56897,146.00849,149.16171,149.50448,151.49238
299.51968,144.84316,144.3633,148.33915,149.50447,141.07299,143.06091,145.73429,146.07705,148.06495
299.80856,142.03267,141.48426,145.39156,146.55689,137.8512,140.25041,142.6496,143.47221,144.63751
300.09745,139.70202,138.60522,142.78671,144.29478,135.58909,137.78266,139.83911,141.3472,142.44395
300.38633,138.05686,136.13747,141.00445,142.51251,133.73829,136.27459,138.46813,139.63349,140.59315
300.67521,135.65766,134.08102,138.5367,140.11331,131.61328,134.21813,135.86329,136.96009,138.19395
300.9641,134.08104,132.50441,136.89153,138.3996,130.17376,132.57297,134.08102,135.38347,136.82297
301.25298,133.39555,131.75037,136.0004,137.30282,129.55682,131.20199,133.05279,134.42379,136.00039
301.54186,133.25846,131.13343,135.31491,136.75443,129.28263,130.92779,132.50441,133.7383,135.452
301.83075,132.43588,129.62537,134.35523,135.93185,127.84311,130.24231,131.95602,133.18991,134.49232
302.11963,132.36733,130.17375,134.42379,136.27459,127.84311,130.6536,132.16167,133.39555,134.56087
302.40851,132.98427,131.06489,134.83507,136.75443,128.59714,130.72215,132.98425,133.66974,134.97216
302.6974,133.25846,131.27053,135.04072,137.09717,128.87134,131.27054,133.12135,133.94393,135.04071
302.98628,133.66975,131.40763,135.10927,137.50847,129.55683,131.40763,133.18989,134.28667,135.52055
303.27516,133.60121,130.99635,134.69797,137.16572,129.96812,131.27053,133.39554,133.87538,135.65764
303.56405,133.94395,131.54473,135.04071,137.30282,130.10522,131.68182,133.32699,134.28667,136.00038
303.85293,133.7383,131.47619,134.76652,136.54878,129.69393,131.20198,133.25845,134.01247,135.79473
304.14181,134.08104,131.20199,135.17781,136.96007,130.65361,131.33908,133.32699,134.49231,136.13748
304.4307,134.49233,131.54473,135.58911,137.37136,130.51651,131.47618,134.01248,134.56087,136.34313
304.71958,134.28668,131.13344,135.38346,136.82297,130.03667,131.06489,133.87539,134.49232,136.34313
305.00846,135.5891,132.71005,136.06895,137.43991,131.33909,132.09312,135.04071,135.17781,137.37135
305.29735,136.61733,132.98425,136.96008,138.26249,131.95603,132.50441,135.79475,135.86329,137.577
305.58623,136.75443,132.84715,137.09717,138.33104,132.09313,132.50441,136.06894,135.452,137.7141
305.87511,136.61733,132.84715,137.16572,137.9883,132.23023,132.02457,136.00039,135.79474,137.7141
306.164,136.48023,132.84715,137.09717,137.85121,132.77861,131.54473,135.38345,135.52055,137.50846
306.45288,135.93183,131.47618,136.13749,137.16572,131.88748,130.24231,134.56086,134.62942,136.82298
306.74176,135.1778,130.44795,135.04071,136.68588,131.68183,129.83102,133.60118,134.14958,136.48024
307.03065,134.69796,130.37941,134.69797,135.86329,131.20199,129.07699,132.91569,133.53264,136.0004
307.31953,134.21812,130.24231,134.42378,135.04071,130.72215,128.87134,132.5044,132.50441,135.31491
307.60841,134.01247,130.03666,134.42378,134.97217,130.03667,128.46005,132.02456,132.57297,134.69798
307.8973,133.46409,129.48827,133.87539,134.83507,129.76247,128.3915,131.75037,132.09313,134.49233
308.18618,133.94393,129.69392,134.14959,135.58911,131.06489,129.00843,132.29875,132.36732,135.17782
308.47506,134.08103,130.24231,134.08103,135.58911,130.44796,129.76247,132.6415,131.47619,135.45201
308.76395,134.21813,130.65361,134.14958,135.38346,130.99635,130.24231,132.6415,131.68183,135.65766
309.05283,134.56087,131.27055,134.49233,135.7262,131.20199,130.58505,132.57295,132.09312,136.06895
309.34171,133.87538,130.58506,134.14958,135.86329,130.03666,130.2423,131.75037,131.81893,135.45201
309.6306,133.05279,130.44796,133.46409,135.65765,129.83101,130.03665,131.13343,131.20199,135.31492
309.91948,132.84715,130.51651,133.25845,135.65765,130.44795,130.51649,131.13343,131.47619,135.17782
310.20836,132.43586,129.76248,132.64151,135.24636,129.69391,130.31085,130.31085,130.65361,134.49233
310.49725,132.23021,129.76248,132.50442,135.45201,129.21407,130.44795,130.5165,130.51651,134.62943
310.78613,131.27053,129.07699,131.54474,133.94394,128.46004,129.69391,129.41973,129.48828,133.66974
311.07501,130.31085,128.18586,130.99635,132.77861,127.77456,128.93987,129.00844,128.59715,132.98425
311.3639,129.55681,127.36327,130.10521,132.71007,127.29471,128.32293,128.3915,128.46005,132.57296
311.65278,129.41972,127.43183,129.89957,132.64151,126.88342,127.91165,128.04876,129.07699,132.84715
311.94166,129.14553,127.08908,129.69392,132.23022,126.60923,127.98019,127.84311,129.14553,132.57295
312.23055,129.35117,127.08908,129.76247,131.47619,126.81487,127.50035,127.91166,129.21409,132.6415
312.51943,129.55682,128.04876,129.76247,131.33909,126.19793,127.706,128.11731,129.55683,132.71005
312.80831,128.73423,127.08907,129.41973,130.37941,125.71809,126.95197,127.70601,130.03667,132.09311
313.0972,128.11729,126.33504,129.00844,129.96811,125.03261,126.12938,126.95198,129.62538,131.54473
313.38608,127.43181,125.7181,128.18585,129.35118,124.96406,125.58099,126.81489,128.5286,130.85924
313.67496,127.22616,124.62133,128.11731,128.46005,125.03261,125.3068,126.40359,128.6657,130.92779
313.96385,127.15761,124.48423,127.77456,128.04875,125.16971,125.4439,126.40359,128.46005,130.85923
314.25273,126.95197,124.34713,127.56891,127.63747,124.27857,124.96406,125.9923,128.11731,130.37939
314.54161,126.54067,123.86729,127.43182,127.22617,124.55277,124.82697,125.9923,128.04875,130.37939
314.8305,126.06083,123.31891,126.74633,126.60923,124.48422,124.27857,125.44391,127.70601,130.2423
315.11938,125.85519,122.97616,126.74633,126.74633,124.75841,124.48422,125.51246,127.9802,130.31085
315.40826,125.99229,122.83906,126.81489,126.60923,123.52453,124.34713,125.23826,127.9802,129.83101
315.69714,126.26649,122.97616,127.02053,126.33503,123.66163,124.62132,125.58101,127.77455,129.83101
315.98603,125.99229,122.63341,126.67779,126.54068,123.66163,124.62132,125.58101,127.22617,129.69392
316.27491,126.12938,122.77051,126.60924,126.47213,124.68986,124.68987,125.51246,127.15762,130.17376
316.56379,125.99228,123.11325,126.54069,126.81487,124.21002,124.55277,125.51246,126.60923,129.89957
316.85268,125.10115,122.08503,125.85521,126.06084,123.38744,123.73019,124.55278,125.92374,129.21408
317.14156,124.82695,122.35923,125.44391,126.60923,123.11324,123.18181,124.14149,125.51245,128.66569
317.43044,124.27857,121.81083,124.96407,126.06085,122.6334,122.97617,123.86729,125.23825,128.32295
317.71933,124.41567,122.15358,124.96407,126.33504,122.08501,123.52455,123.79874,125.44389,128.18585
318.00821,124.27857,122.42777,124.68988,126.54069,122.29066,123.04471,124.14148,125.30679,128.04875
318.29709,123.59309,121.74229,124.14149,125.64955,120.98824,122.42777,123.59309,124.82695,127.22617
318.58598,123.66163,121.12535,124.07294,125.78665,121.60518,122.42777,123.66164,124.62131,127.56892
318.87486,123.79873,121.12535,124.14149,125.78665,121.26244,122.49632,124.34713,124.21002,127.50037
319.16374,124.34713,121.74228,124.75843,126.40359,122.08502,122.90761,125.30681,125.10115,127.63746
319.45263,124.89552,122.83906,125.30681,127.08907,122.42776,123.52455,125.85519,125.92374,128.39149
319.74151,125.23826,123.52455,125.37536,127.84311,123.31889,124.14149,126.33504,125.92374,129.14553
320.03039,125.23826,123.38745,125.30681,127.9802,123.59309,124.07295,126.26649,126.19793,129.14553
320.31928,125.64955,123.456,125.85521,128.18585,124.55277,124.55279,126.95198,126.54067,129.21407
320.60816,125.71811,123.66165,125.92375,128.18585,123.66164,125.10117,127.29472,126.74632,129.35117
